# Groupings of all ligands that may be found in the BioLiP structural database
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
# All 8428 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (https://www.drugbank.ca/releases/latest)
# All 4070 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip)
# LAST UPDATED: September 26, 2018
#group_name	original_ligand_mmCIF_identifier
DRUGLIKE_	NHV
DRUGLIKE_	NHW
DRUGLIKE_	NHX
DRUGLIKE_	NHY
DRUGLIKE_	NID
DRUGLIKE_	NIL
DRUGLIKE_	NIM
DRUGLIKE_	NIN
DRUGLIKE_	NIO
DRUGLIKE_	NIP
DRUGLIKE_	NIU
DRUGLIKE_	NIV
DRUGLIKE_	NIX
DRUGLIKE_	NIY
DRUGLIKE_	NIZ
DRUGLIKE_	NKN
DRUGLIKE_	NKO
DRUGLIKE_	NLA
DRUGLIKE_	NLC
DRUGLIKE_	NLE
DRUGLIKE_	NLG
DRUGLIKE_	NLH
DRUGLIKE_	NLN
DRUGLIKE_	NLP
DRUGLIKE_	NLQ
DRUGLIKE_	NLT
DRUGLIKE_	NLX
DRUGLIKE_	NM6
DRUGLIKE_	NM9
DRUGLIKE_	NMA
DRUGLIKE_	NMB
DRUGLIKE_	NME
DRUGLIKE_	NMG
DRUGLIKE_	NMH
DRUGLIKE_	NMI
DRUGLIKE_	NMM
DRUGLIKE_	NMN
DRUGLIKE_	NMO
DRUGLIKE_	NMQ
DRUGLIKE_	NMX
DRUGLIKE_	NMY
DRUGLIKE_	NN1
DRUGLIKE_	NN2
DRUGLIKE_	NN3
DRUGLIKE_	NN4
DRUGLIKE_	NNB
DRUGLIKE_	NNC
DRUGLIKE_	NND
DRUGLIKE_	NNH
DRUGLIKE_	NNI
DRUGLIKE_	NNN
DRUGLIKE_	NNS
DRUGLIKE_	NO
DRUGLIKE_	NO2
DRUGLIKE_	NOA
DRUGLIKE_	NOD
DRUGLIKE_	NOE
DRUGLIKE_	NOG
DRUGLIKE_	NOH
DRUGLIKE_	NOJ
DRUGLIKE_	NOM
DRUGLIKE_	NON
DRUGLIKE_	NOP
DRUGLIKE_	NOQ
DRUGLIKE_	NOR
DRUGLIKE_	NOS
DRUGLIKE_	NOV
DRUGLIKE_	NOX
DRUGLIKE_	NP
DRUGLIKE_	NP1
DRUGLIKE_	NP2
DRUGLIKE_	NP4
DRUGLIKE_	NP5
DRUGLIKE_	NP6
DRUGLIKE_	NPA
DRUGLIKE_	NPB
DRUGLIKE_	NPC
DRUGLIKE_	NPE
DRUGLIKE_	NPF
DRUGLIKE_	NPG
DRUGLIKE_	NPH
DRUGLIKE_	NPI
DRUGLIKE_	NPN
DRUGLIKE_	NPO
DRUGLIKE_	NPR
DRUGLIKE_	NPS
DRUGLIKE_	NPU
DRUGLIKE_	NPV
DRUGLIKE_	NPX
DRUGLIKE_	NPZ
DRUGLIKE_	NQ
DRUGLIKE_	NR2
DRUGLIKE_	NRD
DRUGLIKE_	NRG
DRUGLIKE_	NRO
DRUGLIKE_	NRP
DRUGLIKE_	NS3
DRUGLIKE_	NS4
DRUGLIKE_	NS6
DRUGLIKE_	NS7
DRUGLIKE_	NSB
DRUGLIKE_	NSC
DRUGLIKE_	NSD
DRUGLIKE_	NSP
DRUGLIKE_	NST
DRUGLIKE_	NT2
DRUGLIKE_	NTA
DRUGLIKE_	NTD
DRUGLIKE_	NTH
DRUGLIKE_	NTI
DRUGLIKE_	NTM
DRUGLIKE_	NTS
DRUGLIKE_	NTU
DRUGLIKE_	NTY
DRUGLIKE_	NTZ
DRUGLIKE_	NU1
DRUGLIKE_	NU5
DRUGLIKE_	NU6
DRUGLIKE_	NUP
DRUGLIKE_	NUT
DRUGLIKE_	NVA
DRUGLIKE_	NVC
DRUGLIKE_	NVP
DRUGLIKE_	NVZ
DRUGLIKE_	NW1
DRUGLIKE_	NWH
DRUGLIKE_	NXX
DRUGLIKE_	NYC
DRUGLIKE_	NYG
DRUGLIKE_	NYL
DRUGLIKE_	NYM
DRUGLIKE_	NYT
DRUGLIKE_	NZH
DRUGLIKE_	NZO
DRUGLIKE_	O16
DRUGLIKE_	O1C
DRUGLIKE_	O2
DRUGLIKE_	O2C
DRUGLIKE_	O2G
DRUGLIKE_	O2S
DRUGLIKE_	O2V
DRUGLIKE_	O2W
DRUGLIKE_	O4B
DRUGLIKE_	O7E
DRUGLIKE_	O7M
DRUGLIKE_	O80
DRUGLIKE_	O82
DRUGLIKE_	O83
DRUGLIKE_	O8N
DRUGLIKE_	OA1
DRUGLIKE_	OA2
DRUGLIKE_	OA3
DRUGLIKE_	OA4
DRUGLIKE_	OA5
DRUGLIKE_	OAA
DRUGLIKE_	OAC
DRUGLIKE_	OAD
DRUGLIKE_	OAH
DRUGLIKE_	OAI
DRUGLIKE_	OAL
DRUGLIKE_	OAN
DRUGLIKE_	OAQ
DRUGLIKE_	OAS
DRUGLIKE_	OBA
DRUGLIKE_	OBE
DRUGLIKE_	OBN
DRUGLIKE_	OBP
DRUGLIKE_	OC9
DRUGLIKE_	OCA
DRUGLIKE_	OCB
DRUGLIKE_	OCC
DRUGLIKE_	OCD
DRUGLIKE_	OCE
DRUGLIKE_	OCH
DRUGLIKE_	OCS
DRUGLIKE_	OCY
DRUGLIKE_	OCZ
DRUGLIKE_	ODD
DRUGLIKE_	ODE
DRUGLIKE_	ODI
DRUGLIKE_	ODP
DRUGLIKE_	ODS
DRUGLIKE_	ODT
DRUGLIKE_	OES
DRUGLIKE_	OEV
DRUGLIKE_	OFF
DRUGLIKE_	OFL
DRUGLIKE_	OGN
DRUGLIKE_	OHA
DRUGLIKE_	OHB
DRUGLIKE_	OHE
DRUGLIKE_	OHH
DRUGLIKE_	OHM
DRUGLIKE_	OHN
DRUGLIKE_	OHT
DRUGLIKE_	OHU
DRUGLIKE_	OI7
DRUGLIKE_	OIC
DRUGLIKE_	OIN
DRUGLIKE_	OIP
DRUGLIKE_	OIR
DRUGLIKE_	OIS
DRUGLIKE_	OKA
DRUGLIKE_	OLA
DRUGLIKE_	OLB
DRUGLIKE_	OLC
DRUGLIKE_	OLI
DRUGLIKE_	OLM
DRUGLIKE_	OLN
DRUGLIKE_	OLO
DRUGLIKE_	OLP
DRUGLIKE_	OLU
DRUGLIKE_	OMA
DRUGLIKE_	OMC
DRUGLIKE_	OMD
DRUGLIKE_	OMG
DRUGLIKE_	OMH
DRUGLIKE_	OMN
DRUGLIKE_	OMO
DRUGLIKE_	OMP
DRUGLIKE_	OMR
DRUGLIKE_	OMT
DRUGLIKE_	OMU
DRUGLIKE_	ONA
DRUGLIKE_	ONL
DRUGLIKE_	ONP
DRUGLIKE_	OOA
DRUGLIKE_	OOB
DRUGLIKE_	OPA
DRUGLIKE_	OPB
DRUGLIKE_	OPC
DRUGLIKE_	OPD
DRUGLIKE_	OPE
DRUGLIKE_	OPG
DRUGLIKE_	OPI
DRUGLIKE_	OPM
DRUGLIKE_	OPP
DRUGLIKE_	OPS
DRUGLIKE_	OQR
DRUGLIKE_	OR5
DRUGLIKE_	ORD
DRUGLIKE_	ORE
DRUGLIKE_	ORN
DRUGLIKE_	ORO
DRUGLIKE_	ORP
DRUGLIKE_	ORX
DRUGLIKE_	OSB
DRUGLIKE_	OSE
DRUGLIKE_	OSF
DRUGLIKE_	OSP
DRUGLIKE_	OSS
DRUGLIKE_	OST
DRUGLIKE_	OSU
DRUGLIKE_	OTA
DRUGLIKE_	OTC
DRUGLIKE_	OTE
DRUGLIKE_	OTP
DRUGLIKE_	OTU
DRUGLIKE_	OUT
DRUGLIKE_	OVA
DRUGLIKE_	OVE
DRUGLIKE_	OWL
DRUGLIKE_	OX1
DRUGLIKE_	OX2
DRUGLIKE_	OX3
DRUGLIKE_	OX4
DRUGLIKE_	OX5
DRUGLIKE_	OX6
DRUGLIKE_	OX7
DRUGLIKE_	OXA
DRUGLIKE_	OXD
DRUGLIKE_	OXE
DRUGLIKE_	OXK
DRUGLIKE_	OXL
DRUGLIKE_	OXM
DRUGLIKE_	OXN
DRUGLIKE_	OXP
DRUGLIKE_	OXQ
DRUGLIKE_	OXR
DRUGLIKE_	OXS
DRUGLIKE_	OXX
DRUGLIKE_	OXY
DRUGLIKE_	OXZ
DRUGLIKE_	OYA
DRUGLIKE_	OYL
DRUGLIKE_	OZ2
DRUGLIKE_	P01
DRUGLIKE_	P04
DRUGLIKE_	P06
DRUGLIKE_	P0A
DRUGLIKE_	P0E
DRUGLIKE_	P0H
DRUGLIKE_	P0P
DRUGLIKE_	P15
DRUGLIKE_	P16
DRUGLIKE_	P17
DRUGLIKE_	P19
DRUGLIKE_	P1B
DRUGLIKE_	P1D
DRUGLIKE_	P1E
DRUGLIKE_	P1G
DRUGLIKE_	P1L
DRUGLIKE_	P1O
DRUGLIKE_	P1T
DRUGLIKE_	P1Z
DRUGLIKE_	P21
DRUGLIKE_	P22
DRUGLIKE_	P23
DRUGLIKE_	P25
DRUGLIKE_	P27
DRUGLIKE_	P28
DRUGLIKE_	P29
DRUGLIKE_	P2C
DRUGLIKE_	P2E
DRUGLIKE_	P2G
DRUGLIKE_	P2K
DRUGLIKE_	P2N
DRUGLIKE_	P2P
DRUGLIKE_	P2T
DRUGLIKE_	P2U
DRUGLIKE_	P2Y
DRUGLIKE_	P2Z
DRUGLIKE_	P30
DRUGLIKE_	P31
DRUGLIKE_	P32
DRUGLIKE_	P33
DRUGLIKE_	P34
DRUGLIKE_	P37
DRUGLIKE_	P3A
DRUGLIKE_	P3D
DRUGLIKE_	P3G
DRUGLIKE_	P3M
DRUGLIKE_	P3Y
DRUGLIKE_	P40
DRUGLIKE_	P41
DRUGLIKE_	P44
DRUGLIKE_	P45
DRUGLIKE_	P49
DRUGLIKE_	P4A
DRUGLIKE_	P4G
DRUGLIKE_	P4K
DRUGLIKE_	P4O
DRUGLIKE_	P4T
DRUGLIKE_	P50
DRUGLIKE_	P55
DRUGLIKE_	P5B
DRUGLIKE_	P5C
DRUGLIKE_	P5P
DRUGLIKE_	P5S
DRUGLIKE_	P63
DRUGLIKE_	P6F
DRUGLIKE_	P6G
DRUGLIKE_	P6L
DRUGLIKE_	P6P
DRUGLIKE_	P6T
DRUGLIKE_	P77
DRUGLIKE_	P83
DRUGLIKE_	P89
DRUGLIKE_	P90
DRUGLIKE_	P91
DRUGLIKE_	P9A
DRUGLIKE_	P9C
DRUGLIKE_	P9N
DRUGLIKE_	P9S
DRUGLIKE_	PA1
DRUGLIKE_	PA4
DRUGLIKE_	PA5
DRUGLIKE_	PA6
DRUGLIKE_	PA7
DRUGLIKE_	PA8
DRUGLIKE_	PA9
DRUGLIKE_	PAB
DRUGLIKE_	PAC
DRUGLIKE_	PAD
DRUGLIKE_	PAE
DRUGLIKE_	PAF
DRUGLIKE_	PAG
DRUGLIKE_	PAH
DRUGLIKE_	PAI
DRUGLIKE_	PAJ
DRUGLIKE_	PAM
DRUGLIKE_	PAO
DRUGLIKE_	PAP
DRUGLIKE_	PAQ
DRUGLIKE_	PAR
DRUGLIKE_	PAS
DRUGLIKE_	PAU
DRUGLIKE_	PAV
DRUGLIKE_	PAW
DRUGLIKE_	PAY
DRUGLIKE_	PB
DRUGLIKE_	PB1
DRUGLIKE_	PB2
DRUGLIKE_	PB3
DRUGLIKE_	PB4
DRUGLIKE_	PB5
DRUGLIKE_	PBA
DRUGLIKE_	PBB
DRUGLIKE_	PBC
DRUGLIKE_	PBE
DRUGLIKE_	PBF
DRUGLIKE_	PBG
DRUGLIKE_	PBI
DRUGLIKE_	PBK
DRUGLIKE_	PBL
DRUGLIKE_	PBN
DRUGLIKE_	PBR
DRUGLIKE_	PC
DRUGLIKE_	PC0
DRUGLIKE_	PC1
DRUGLIKE_	PC2
DRUGLIKE_	PC3
DRUGLIKE_	PC5
DRUGLIKE_	PC6
DRUGLIKE_	PC7
DRUGLIKE_	PC8
DRUGLIKE_	PC9
DRUGLIKE_	PCA
DRUGLIKE_	PCB
DRUGLIKE_	PCC
DRUGLIKE_	PCF
DRUGLIKE_	PCG
DRUGLIKE_	PCK
DRUGLIKE_	PCM
DRUGLIKE_	PCP
DRUGLIKE_	PCQ
DRUGLIKE_	PCR
DRUGLIKE_	PCS
DRUGLIKE_	PCW
DRUGLIKE_	PCX
DRUGLIKE_	PD7
DRUGLIKE_	PD8
DRUGLIKE_	PDA
DRUGLIKE_	PDC
DRUGLIKE_	PDD
DRUGLIKE_	PDE
DRUGLIKE_	PDG
DRUGLIKE_	PDH
DRUGLIKE_	PDL
DRUGLIKE_	PDM
DRUGLIKE_	PDO
DRUGLIKE_	PDU
DRUGLIKE_	PDX
DRUGLIKE_	PDZ
DRUGLIKE_	PE1
DRUGLIKE_	PE2
DRUGLIKE_	PE3
DRUGLIKE_	PE4
DRUGLIKE_	PE5
DRUGLIKE_	PE7
DRUGLIKE_	PE8
DRUGLIKE_	PEA
DRUGLIKE_	PED
DRUGLIKE_	PEE
DRUGLIKE_	PEF
DRUGLIKE_	PEG
DRUGLIKE_	PEH
DRUGLIKE_	PEI
DRUGLIKE_	PEK
DRUGLIKE_	PEL
DRUGLIKE_	PEM
DRUGLIKE_	PEO
DRUGLIKE_	PEP
DRUGLIKE_	PEQ
DRUGLIKE_	PER
DRUGLIKE_	PEU
DRUGLIKE_	PEV
DRUGLIKE_	PEW
DRUGLIKE_	PEX
DRUGLIKE_	PEZ
DRUGLIKE_	PF
DRUGLIKE_	PF2
DRUGLIKE_	PF3
DRUGLIKE_	PF4
DRUGLIKE_	PF6
DRUGLIKE_	PF7
DRUGLIKE_	PF8
DRUGLIKE_	PF9
DRUGLIKE_	PFA
DRUGLIKE_	PFB
DRUGLIKE_	PFD
DRUGLIKE_	PFE
DRUGLIKE_	PFG
DRUGLIKE_	PFH
DRUGLIKE_	PFI
DRUGLIKE_	PFJ
DRUGLIKE_	PFL
DRUGLIKE_	PFN
DRUGLIKE_	PFP
DRUGLIKE_	PFQ
DRUGLIKE_	PFS
DRUGLIKE_	PFZ
DRUGLIKE_	PG0
DRUGLIKE_	PG2
DRUGLIKE_	PG3
DRUGLIKE_	PG4
DRUGLIKE_	PG5
DRUGLIKE_	PG6
DRUGLIKE_	PG8
DRUGLIKE_	PGA
DRUGLIKE_	PGC
DRUGLIKE_	PGE
DRUGLIKE_	PGF
DRUGLIKE_	PGG
DRUGLIKE_	PGH
DRUGLIKE_	PGJ
DRUGLIKE_	PGK
DRUGLIKE_	PGM
DRUGLIKE_	PGN
DRUGLIKE_	PGO
DRUGLIKE_	PGP
DRUGLIKE_	PGQ
DRUGLIKE_	PGR
DRUGLIKE_	PGS
DRUGLIKE_	PGT
DRUGLIKE_	PGU
DRUGLIKE_	PGV
DRUGLIKE_	PGW
DRUGLIKE_	PGX
DRUGLIKE_	PH0
DRUGLIKE_	PH1
DRUGLIKE_	PH2
DRUGLIKE_	PH3
DRUGLIKE_	PH6
DRUGLIKE_	PH7
DRUGLIKE_	PHB
DRUGLIKE_	PHC
DRUGLIKE_	PHD
DRUGLIKE_	PHE
DRUGLIKE_	PHH
DRUGLIKE_	PHI
DRUGLIKE_	PHJ
DRUGLIKE_	PHK
DRUGLIKE_	PHL
DRUGLIKE_	PHM
DRUGLIKE_	PHN
DRUGLIKE_	PHO
DRUGLIKE_	PHR
DRUGLIKE_	PHS
DRUGLIKE_	PHT
DRUGLIKE_	PHX
DRUGLIKE_	PI
DRUGLIKE_	PIA
DRUGLIKE_	PIC
DRUGLIKE_	PID
DRUGLIKE_	PIE
DRUGLIKE_	PIF
DRUGLIKE_	PIG
DRUGLIKE_	PIH
DRUGLIKE_	PII
DRUGLIKE_	PIK
DRUGLIKE_	PIL
DRUGLIKE_	PIM
DRUGLIKE_	PIO
DRUGLIKE_	PIQ
DRUGLIKE_	PIS
DRUGLIKE_	PIT
DRUGLIKE_	PIU
DRUGLIKE_	PIV
DRUGLIKE_	PIX
DRUGLIKE_	PIZ
DRUGLIKE_	PKC
DRUGLIKE_	PKR
DRUGLIKE_	PKZ
DRUGLIKE_	PL3
DRUGLIKE_	PL4
DRUGLIKE_	PL5
DRUGLIKE_	PL7
DRUGLIKE_	PLA
DRUGLIKE_	PLB
DRUGLIKE_	PLC
DRUGLIKE_	PLD
DRUGLIKE_	PLE
DRUGLIKE_	PLG
DRUGLIKE_	PLH
DRUGLIKE_	PLK
DRUGLIKE_	PLM
DRUGLIKE_	PLO
DRUGLIKE_	PLP
DRUGLIKE_	PLR
DRUGLIKE_	PLS
DRUGLIKE_	PLU
DRUGLIKE_	PLV
DRUGLIKE_	PLY
DRUGLIKE_	PLZ
DRUGLIKE_	PM1
DRUGLIKE_	PM2
DRUGLIKE_	PM4
DRUGLIKE_	PM5
DRUGLIKE_	PM8
DRUGLIKE_	PMA
DRUGLIKE_	PMB
DRUGLIKE_	PMC
DRUGLIKE_	PMD
DRUGLIKE_	PME
DRUGLIKE_	PMG
DRUGLIKE_	PMH
DRUGLIKE_	PML
DRUGLIKE_	PMM
DRUGLIKE_	PMN
DRUGLIKE_	PMO
DRUGLIKE_	PMP
DRUGLIKE_	PMS
DRUGLIKE_	PMZ
DRUGLIKE_	PN1
DRUGLIKE_	PN5
DRUGLIKE_	PN6
DRUGLIKE_	PN7
DRUGLIKE_	PNA
DRUGLIKE_	PNB
DRUGLIKE_	PNC
DRUGLIKE_	PNE
DRUGLIKE_	PNF
DRUGLIKE_	PNG
DRUGLIKE_	PNN
DRUGLIKE_	PNP
DRUGLIKE_	PNS
DRUGLIKE_	PNT
DRUGLIKE_	PNU
DRUGLIKE_	PNV
DRUGLIKE_	PNW
DRUGLIKE_	PNX
DRUGLIKE_	PO0
DRUGLIKE_	PO1
DRUGLIKE_	PO2
DRUGLIKE_	PO3
DRUGLIKE_	PO4
DRUGLIKE_	PO7
DRUGLIKE_	POA
DRUGLIKE_	POC
DRUGLIKE_	POD
DRUGLIKE_	POF
DRUGLIKE_	POI
DRUGLIKE_	POL
DRUGLIKE_	POP
DRUGLIKE_	POQ
DRUGLIKE_	POT
DRUGLIKE_	POV
DRUGLIKE_	POY
DRUGLIKE_	POZ
DRUGLIKE_	PP1
DRUGLIKE_	PP2
DRUGLIKE_	PP3
DRUGLIKE_	PPB
DRUGLIKE_	PPC
DRUGLIKE_	PPD
DRUGLIKE_	PPE
DRUGLIKE_	PPF
DRUGLIKE_	PPG
DRUGLIKE_	PPI
DRUGLIKE_	PPK
DRUGLIKE_	PPL
DRUGLIKE_	PPO
DRUGLIKE_	PPP
DRUGLIKE_	PPQ
DRUGLIKE_	PPR
DRUGLIKE_	PPS
DRUGLIKE_	PPT
DRUGLIKE_	PPV
DRUGLIKE_	PPX
DRUGLIKE_	PPY
DRUGLIKE_	PPZ
DRUGLIKE_	PQA
DRUGLIKE_	PQB
DRUGLIKE_	PQE
DRUGLIKE_	PQN
DRUGLIKE_	PQQ
DRUGLIKE_	PR0
DRUGLIKE_	PR1
DRUGLIKE_	PR2
DRUGLIKE_	PR3
DRUGLIKE_	PR5
DRUGLIKE_	PRA
DRUGLIKE_	PRB
DRUGLIKE_	PRC
DRUGLIKE_	PRD
DRUGLIKE_	PRE
DRUGLIKE_	PRF
DRUGLIKE_	PRH
DRUGLIKE_	PRJ
DRUGLIKE_	PRL
DRUGLIKE_	PRM
DRUGLIKE_	PRN
DRUGLIKE_	PRO
DRUGLIKE_	PRP
DRUGLIKE_	PRS
DRUGLIKE_	PRT
DRUGLIKE_	PRU
DRUGLIKE_	PRX
DRUGLIKE_	PRY
DRUGLIKE_	PRZ
DRUGLIKE_	PS0
DRUGLIKE_	PS1
DRUGLIKE_	PS4
DRUGLIKE_	PS5
DRUGLIKE_	PS6
DRUGLIKE_	PS9
DRUGLIKE_	PSC
DRUGLIKE_	PSF
DRUGLIKE_	PSG
DRUGLIKE_	PSI
DRUGLIKE_	PSJ
DRUGLIKE_	PSK
DRUGLIKE_	PSM
DRUGLIKE_	PSN
DRUGLIKE_	PSQ
DRUGLIKE_	PSR
DRUGLIKE_	PSS
DRUGLIKE_	PST
DRUGLIKE_	PSU
DRUGLIKE_	PSV
DRUGLIKE_	PSY
DRUGLIKE_	PT
DRUGLIKE_	PT1
DRUGLIKE_	PT4
DRUGLIKE_	PT6
DRUGLIKE_	PTB
DRUGLIKE_	PTC
DRUGLIKE_	PTD
DRUGLIKE_	PTG
DRUGLIKE_	PTI
DRUGLIKE_	PTJ
DRUGLIKE_	PTK
DRUGLIKE_	PTL
DRUGLIKE_	PTM
DRUGLIKE_	PTO
DRUGLIKE_	PTP
DRUGLIKE_	PTR
DRUGLIKE_	PTS
DRUGLIKE_	PTU
DRUGLIKE_	PTY
DRUGLIKE_	PU0
DRUGLIKE_	PU1
DRUGLIKE_	PU2
DRUGLIKE_	PU3
DRUGLIKE_	PU4
DRUGLIKE_	PU5
DRUGLIKE_	PU6
DRUGLIKE_	PU7
DRUGLIKE_	PU8
DRUGLIKE_	PU9
DRUGLIKE_	PUA
DRUGLIKE_	PUD
DRUGLIKE_	PUF
DRUGLIKE_	PUP
DRUGLIKE_	PUR
DRUGLIKE_	PUT
DRUGLIKE_	PUX
DRUGLIKE_	PUY
DRUGLIKE_	PUZ
DRUGLIKE_	PV4
DRUGLIKE_	PVA
DRUGLIKE_	PVB
DRUGLIKE_	PVC
DRUGLIKE_	PVL
DRUGLIKE_	PVO
DRUGLIKE_	PWK
DRUGLIKE_	PX2
DRUGLIKE_	PX4
DRUGLIKE_	PX6
DRUGLIKE_	PX8
DRUGLIKE_	PX9
DRUGLIKE_	PXB
DRUGLIKE_	PXL
DRUGLIKE_	PXM
DRUGLIKE_	PXP
DRUGLIKE_	PXS
DRUGLIKE_	PXX
DRUGLIKE_	PXY
DRUGLIKE_	PY1
DRUGLIKE_	PY2
DRUGLIKE_	PY4
DRUGLIKE_	PY5
DRUGLIKE_	PY6
DRUGLIKE_	PY8
DRUGLIKE_	PY9
DRUGLIKE_	PYA
DRUGLIKE_	PYC
DRUGLIKE_	PYD
DRUGLIKE_	PYE
DRUGLIKE_	PYF
DRUGLIKE_	PYG
DRUGLIKE_	PYI
DRUGLIKE_	PYM
DRUGLIKE_	PYO
DRUGLIKE_	PYQ
DRUGLIKE_	PYR
DRUGLIKE_	PYS
DRUGLIKE_	PYT
DRUGLIKE_	PYU
DRUGLIKE_	PYZ
DRUGLIKE_	PZ2
DRUGLIKE_	PZA
DRUGLIKE_	PZE
DRUGLIKE_	PZF
DRUGLIKE_	PZI
DRUGLIKE_	PZL
DRUGLIKE_	PZO
DRUGLIKE_	PZQ
DRUGLIKE_	PZU
DRUGLIKE_	PZZ
DRUGLIKE_	Q07
DRUGLIKE_	Q08
DRUGLIKE_	Q22
DRUGLIKE_	Q24
DRUGLIKE_	Q42
DRUGLIKE_	Q6Z
DRUGLIKE_	Q74
DRUGLIKE_	QB4
DRUGLIKE_	QCT
DRUGLIKE_	QDK
DRUGLIKE_	QDM
DRUGLIKE_	QDN
DRUGLIKE_	QEH
DRUGLIKE_	QEL
DRUGLIKE_	QFG
DRUGLIKE_	QGA
DRUGLIKE_	QI9
DRUGLIKE_	QIC
DRUGLIKE_	QIG
DRUGLIKE_	QLP
DRUGLIKE_	QLR
DRUGLIKE_	QLZ
DRUGLIKE_	QMM
DRUGLIKE_	QMR
DRUGLIKE_	QMS
DRUGLIKE_	QNB
DRUGLIKE_	QNC
DRUGLIKE_	QND
DRUGLIKE_	QNO
DRUGLIKE_	QPH
DRUGLIKE_	QPP
DRUGLIKE_	QPS
DRUGLIKE_	QPU
DRUGLIKE_	QQX
DRUGLIKE_	QRP
DRUGLIKE_	QSO
DRUGLIKE_	QUA
DRUGLIKE_	QUE
DRUGLIKE_	QUN
DRUGLIKE_	QUS
DRUGLIKE_	QV4
DRUGLIKE_	QYT
DRUGLIKE_	R01
DRUGLIKE_	R03
DRUGLIKE_	R04
DRUGLIKE_	R10
DRUGLIKE_	R11
DRUGLIKE_	R12
DRUGLIKE_	R17
DRUGLIKE_	R18
DRUGLIKE_	R19
DRUGLIKE_	R1B
DRUGLIKE_	R1F
DRUGLIKE_	R1P
DRUGLIKE_	R22
DRUGLIKE_	R23
DRUGLIKE_	R35
DRUGLIKE_	R36
DRUGLIKE_	R37
DRUGLIKE_	R39
DRUGLIKE_	R3W
DRUGLIKE_	R51
DRUGLIKE_	R52
DRUGLIKE_	R5P
DRUGLIKE_	R64
DRUGLIKE_	R6C
DRUGLIKE_	R71
DRUGLIKE_	R79
DRUGLIKE_	R88
DRUGLIKE_	R8C
DRUGLIKE_	R8D
DRUGLIKE_	R8E
DRUGLIKE_	R99
DRUGLIKE_	R9T
DRUGLIKE_	RA2
DRUGLIKE_	RA8
DRUGLIKE_	RAA
DRUGLIKE_	RAB
DRUGLIKE_	RAD
DRUGLIKE_	RAE
DRUGLIKE_	RAF
DRUGLIKE_	RAL
DRUGLIKE_	RAM
DRUGLIKE_	RAO
DRUGLIKE_	RAP
DRUGLIKE_	RAT
DRUGLIKE_	RAU
DRUGLIKE_	RAV
DRUGLIKE_	RAW
DRUGLIKE_	RAZ
DRUGLIKE_	RB
DRUGLIKE_	RB0
DRUGLIKE_	RB1
DRUGLIKE_	RB3
DRUGLIKE_	RB5
DRUGLIKE_	RBE
DRUGLIKE_	RBF
DRUGLIKE_	RBL
DRUGLIKE_	RBS
DRUGLIKE_	RBT
DRUGLIKE_	RBV
DRUGLIKE_	RBY
DRUGLIKE_	RBZ
DRUGLIKE_	RC8
DRUGLIKE_	RCE
DRUGLIKE_	RCL
DRUGLIKE_	RCO
DRUGLIKE_	RCX
DRUGLIKE_	RDA
DRUGLIKE_	RDC
DRUGLIKE_	RDE
DRUGLIKE_	RDP
DRUGLIKE_	RE2
DRUGLIKE_	RE9
DRUGLIKE_	REA
DRUGLIKE_	REB
DRUGLIKE_	RED
DRUGLIKE_	REF
DRUGLIKE_	REL
DRUGLIKE_	REN
DRUGLIKE_	REZ
DRUGLIKE_	RF1
DRUGLIKE_	RF2
DRUGLIKE_	RF3
DRUGLIKE_	RFC
DRUGLIKE_	RFL
DRUGLIKE_	RFP
DRUGLIKE_	RFX
DRUGLIKE_	RFZ
DRUGLIKE_	RGA
DRUGLIKE_	RGC
DRUGLIKE_	RGG
DRUGLIKE_	RGL
DRUGLIKE_	RGZ
DRUGLIKE_	RH1
DRUGLIKE_	RHA
DRUGLIKE_	RHC
DRUGLIKE_	RHN
DRUGLIKE_	RHO
DRUGLIKE_	RHP
DRUGLIKE_	RHS
DRUGLIKE_	RI2
DRUGLIKE_	RI5
DRUGLIKE_	RIB
DRUGLIKE_	RIC
DRUGLIKE_	RIL
DRUGLIKE_	RIM
DRUGLIKE_	RIN
DRUGLIKE_	RIO
DRUGLIKE_	RIP
DRUGLIKE_	RIS
DRUGLIKE_	RIT
DRUGLIKE_	RIV
DRUGLIKE_	RJ1
DRUGLIKE_	RJ6
DRUGLIKE_	RKE
DRUGLIKE_	RL2
DRUGLIKE_	RLT
DRUGLIKE_	RM2
DRUGLIKE_	RM4
DRUGLIKE_	RMA
DRUGLIKE_	RMB
DRUGLIKE_	RMC
DRUGLIKE_	RMN
DRUGLIKE_	RMP
DRUGLIKE_	RNA
DRUGLIKE_	RNO
DRUGLIKE_	RNS
